"resource","consumer"
"Species_230","Species_16"
"Species_236","Species_16"
"Species_238","Species_16"
"Species_243","Species_16"
"Species_257","Species_16"
"Species_258","Species_16"
"Species_259","Species_16"
"Species_13","Species_17"
"Species_14","Species_17"
"Species_18","Species_17"
"Species_21","Species_17"
"Species_22","Species_17"
"Species_24","Species_17"
"Species_26","Species_17"
"Species_27","Species_17"
"Species_28","Species_17"
"Species_31","Species_17"
"Species_32","Species_17"
"Species_67","Species_17"
"Species_69","Species_17"
"Species_106","Species_17"
"Species_111","Species_17"
"Species_112","Species_17"
"Species_113","Species_17"
"Species_115","Species_17"
"Species_118","Species_17"
"Species_120","Species_17"
"Species_126","Species_17"
"Species_127","Species_17"
"Species_129","Species_17"
"Species_132","Species_17"
"Species_133","Species_17"
"Species_134","Species_17"
"Species_135","Species_17"
"Species_136","Species_17"
"Species_140","Species_17"
"Species_141","Species_17"
"Species_142","Species_17"
"Species_143","Species_17"
"Species_144","Species_17"
"Species_163","Species_17"
"Species_164","Species_17"
"Species_165","Species_17"
"Species_166","Species_17"
"Species_167","Species_17"
"Species_168","Species_17"
"Species_169","Species_17"
"Species_170","Species_17"
"Species_171","Species_17"
"Species_172","Species_17"
"Species_173","Species_17"
"Species_174","Species_17"
"Species_175","Species_17"
"Species_183","Species_17"
"Species_188","Species_17"
"Species_189","Species_17"
"Species_190","Species_17"
"Species_191","Species_17"
"Species_192","Species_17"
"Species_202","Species_17"
"Species_220","Species_17"
"Species_221","Species_17"
"Species_222","Species_17"
"Species_230","Species_17"
"Species_232","Species_17"
"Species_236","Species_17"
"Species_247","Species_17"
"Species_252","Species_17"
"Species_255","Species_17"
"Species_257","Species_17"
"Species_13","Species_18"
"Species_14","Species_18"
"Species_19","Species_18"
"Species_21","Species_18"
"Species_22","Species_18"
"Species_24","Species_18"
"Species_26","Species_18"
"Species_27","Species_18"
"Species_28","Species_18"
"Species_31","Species_18"
"Species_32","Species_18"
"Species_67","Species_18"
"Species_69","Species_18"
"Species_106","Species_18"
"Species_111","Species_18"
"Species_112","Species_18"
"Species_113","Species_18"
"Species_115","Species_18"
"Species_118","Species_18"
"Species_120","Species_18"
"Species_126","Species_18"
"Species_127","Species_18"
"Species_129","Species_18"
"Species_132","Species_18"
"Species_133","Species_18"
"Species_134","Species_18"
"Species_135","Species_18"
"Species_136","Species_18"
"Species_140","Species_18"
"Species_141","Species_18"
"Species_142","Species_18"
"Species_143","Species_18"
"Species_144","Species_18"
"Species_163","Species_18"
"Species_164","Species_18"
"Species_165","Species_18"
"Species_166","Species_18"
"Species_167","Species_18"
"Species_168","Species_18"
"Species_169","Species_18"
"Species_170","Species_18"
"Species_171","Species_18"
"Species_172","Species_18"
"Species_173","Species_18"
"Species_174","Species_18"
"Species_175","Species_18"
"Species_183","Species_18"
"Species_188","Species_18"
"Species_189","Species_18"
